,Unnamed: 0,age,comment,likes/views,link,promo,user
657,657,APRIL 5,"Whose bday is it?! This guy. Everybody go and wish him the happiest of days! Love you, brother! Enjoy! #Hey","1,729,961",/Bv4aK0PhsNM/,0,justintimberlake
658,658,APRIL 2,"This is me and my buddy Brody, dressing up on his birthday a few years ago. Today I’m wearing blue in support of him, and #AutismAwarenessMonth. Take the time to spend some time with someone on the spectrum. 🧩","738,821 likes",/BvwnFoCBX-U/,0,justintimberlake
660,660,MARCH 29,"Get some, @jessicabiel 😳","1,491,250 likes",/Bvmt_gwBPHe/,0,justintimberlake
661,661,MARCH 24,"OMAHA! Thank you for coming out last night. Just by showing up, you became a big part of our efforts to help the victims of the flooding here in the Midwest. Special thanks to @livenation & @drinkbai for joining in too. If you guys want to learn more about how you can help, follow @americanredcross and check out the link in my bio. Stay strong Nebraska, WE LOVE YOU.","1,298,328",/BvZdkjHBIgf/,0,justintimberlake
662,662,MARCH 21,Guess what I went with...,"1,534,860",/BvSEZGQhQ0a/,0,justintimberlake
665,665,MARCH 10,Happy Birthday to my brother @timbaland!!! More claps that slap soooooon come!!!!!,"2,598,301",/Bu134Y7h21t/,0,justintimberlake
667,667,MARCH 5,100th show tonight!! Can’t thank this whole team enough. I’m so lucky to work with you guys. PS that’s a CAKE!!,"296,637 likes",/BupvXApgaC2/,0,justintimberlake
670,670,JUNE 6,"As we commemorate the 75th anniversary of D-Day, I'm thinking about all the young troops who faced down impossible odds that day – some of whom I actually got to meet on my own visits to Normandy. I’m also thinking about my grandfather. Though Gramps arrived at Omaha Beach weeks after D-Day, I remember how much I missed him during my visit five years ago – I wanted to have him right there with me, to hear his stories, to share the experience. But I was lucky to spend time with “Rock” Merritt who, as a younger man, saw a recruitment poster asking him if he was man enough to be a paratrooper — and signed up on the spot. All these years later, Rock is best-known not just for his exploits on D-Day, or for his decades in uniform, but for the time he’s spent speaking to the young men and women of today’s Army. Five years ago today, at Omaha Beach – democracy’s beachhead – I spoke about the debt we owe Rock and his fellow veterans who risked and gave their lives in defense of democracy.","776,348 likes",/ByXyZCHAEWh/,0,barackobama
671,671,JUNE 2,"On Friday, I had a chance to meet with some inspiring young leaders from around the world who were in Ottawa last week for the Open Government Partnership Global Summit. From Kyrgyzstan to Argentina, we're seeing a new generation taking the reins to empower others and harness new technologies for smarter, better government. It's inspiring—the kind of thing that will create a better world for all of us.","330,696 likes",/ByNo8l3ADbJ/,0,barackobama
672,672,MAY 30,"Exciting to see the faces of Colombia's future at an @ObamaFoundation roundtable with young leaders in Bogotá. Their creativity, their compassion, and their drive to improve their country are promising signs of what's to come.","432,181 likes",/ByF2NjNA28I/,0,barackobama
673,673,MAY 27,"On Memorial Day, we remember all those who gave everything for something greater than themselves. It's up to us to not simply reflect on their sacrifice but to honor it with service of our own—and by living out the values they fought for.","1,133,177 likes",/Bx-JJyTgaZe/,0,barackobama
675,675,MAY 12,I just surprised @MichelleObama with this video message at the final event of her book tour. Happy Mother's Day to the love of my life.,"4,291,362",/BxYyhoUgBJQ/,0,barackobama
676,676,MAY 12,"Happy Mother's Day to the most caring, brilliant, funny, and grounded woman I know—a perfect role model not just for our daughters, but so many others. Love you, @MichelleObama.","1,852,066 likes",/BxXh3aYAJqM/,0,barackobama
677,677,MAY 2,"Today is Holocaust Remembrance Day. It’s easy, on a day like this, to reflect at something of a distance. The photos are grainy now, dusty artifacts from another era. It was a different world then, we can tell ourselves—another place, another time.
Fully grappling with the reality of the Holocaust, though, isn’t so simple. Because before the camps and the brownshirts, before the consolidation of political power, before millions of lives were extinguished, there were simply people, not altogether different from any of us, who chose to see their neighbors as different, as other, as something less.
It’s a sadly familiar choice, one that we’ve seen generation after generation. And today, in our world of encroaching division and calcifying bubbles, we’ve seen once again the swiftness with which that choice—that failure to recognize ourselves in one another—can accelerate into violence.
So it’s up to us to make a different choice—to choose empathy over apathy; to sow seeds of hope rather than hate; to embrace our shared humanity, no matter how we worship, what we look like, who we love, or where our families came from.
That’s how we can not only pause to remember a tragedy once a year, but act on the lessons we’ve learned from it every day.","443,594 likes",/Bw-KXk4Ad7L/,0,barackobama
679,679,APRIL 28,"One hundred years ago, Nelson Mandela was born, and 25 years ago, his country held its first democratic elections. It was a true honor to mark these anniversaries by sitting with his wife, Graça Machel, to discuss Mandela's legacy of justice, opportunity, and peace—and the call for all of us to carry it on, especially young people like Lesley Williams, one of our @ObamaFoundation African Leaders. As we confront division, discrimination, inequality in our own time—challenges too big for one person and too complex for one simple solution—it's easy to get discouraged. I find that it's best then, as it often is, to remind ourselves of the words of a political prisoner who rose to lead a nation and inspire the world. Because as he said: “It always seems impossible until it is done.”","631,521 likes",/Bw0R3D6AGXb/,0,barackobama
680,680,APRIL 21,"To all who celebrate today, happy Easter from our family to yours! On this day of rebirth and renewal, let’s recommit to love and serve our brothers and sisters, especially those in need, in every way we can. Have a great day, everybody.","3,549,960 likes",/BwhfvHugWoa/,0,barackobama
681,681,APRIL 19,"Back in 2008, I joined a few staffers for an impromptu Passover Seder on the campaign trail in Pennsylvania — Manischewitz, matzo, and all — and we kept it going during my time in the White House. It was a chance to pause, to connect around a shared meal, and to tell the Exodus story, which reminds us of faith’s triumph over oppression and calls on us to stand with those still yearning for freedom and opportunity today. I hope everyone gathering for a Seder tonight has a blessed and meaningful Passover.","954,436 likes",/Bwc7U9egFAq/,0,barackobama
682,682,APRIL 15,"Notre Dame is one of the world’s great treasures, and we’re thinking of the people of France in your time of grief. It’s in our nature to mourn when we see history lost – but it’s also in our nature to rebuild for tomorrow, as strong as we can.","1,777,599 likes",/BwSi8c3Al18/,0,barackobama
683,683,APRIL 10,"No matter what country we’re in, connecting young people with more tools, more resources, more attention, and maybe a little bit of inspiration is the best investment we can make in the future. And when these young people work together and learn from each other, their work will change the world. That’s what I saw in the hundreds of young leaders from across Europe and it’s what the @ObamaFoundation is all about.","594,516 likes",/BwFDjsag_On/,0,barackobama
686,686,MARCH 17,"This was back in 2011, when I was visiting the tiny town of Moneygall, the place where my great-great-great grandfather, a shoemaker named Falmouth Kearney, lived his early life. I marveled as I walked around on the same old floorboards that he did, then I had the privilege to address the people of Ireland on College Green. For me, this photo pretty much sums up their joyful spirit; a warmth and generosity that stay with me to this day. Happy St. Patrick's Day—on this day, it’ll always be O’Bama.","1,551,725 likes",/BvHKFKeAZ-D/,0,barackobama
687,687,MARCH 15,"Michelle and I send condolences and strength to the people of New Zealand. We grieve with you and with the Muslim community. Every single one of us, every color, every creed, has a daily responsibility to rally against hate and bigotry in all their forms and to stand up for what is good, and decent, and true.","1,341,843 likes",/BvCTzzGADnQ/,0,barackobama
689,689,FEBRUARY 19,"“As a phrase, ‘My Brother’s Keeper’ continues to keep me focused—especially when I lose hope or get weary. When I repeat it to myself, I’m reminded of all the young people whose lives I might have impacted and those who I have yet to impact. It reinvigorates me, causes me to get up, and reminds me that the work isn’t over yet. I am My Brother’s Keeper. “My hope for all boys and young men of color is peace. I hope for a brighter future where these young men won’t be fearful of applying for a job or chasing an opportunity because of their skin color. Too often I hear my peers talk about how they have to go about things a certain way or there are certain jobs they simply cannot do. “I just want to grow. I want to expand. #MBKRising gives us a chance to come together as a community and have the conversations that can only come from a diversity of perspectives. I am only one person with one set of experiences. There’s a limit to what I know. The only way I’ll be able to grow and learn is to interact with the community of leaders who are working hard to help boys and young men of color like me achieve their dreams. That’s when we all learn.” —Jerron Hawkins, 21, participant at #MBKRising, Washington D.C. (3/3)","268,221 likes",/BuEcfeZA9_E/,0,barackobama
690,690,FEBRUARY 19,"“My friends and I started a program to mentor students at the elementary school next door. We helped each other keep the good work going. When I got to Howard I hit the ground running—joining student organizations, getting an internship at the White House during the Obama administration, and becoming a mentee as part of the My Brother’s Keeper initiative, where I had the chance to meet President Obama, ask him for advice, and share what was going on in my life. “Since beginning my mentorship program five years ago, I’ve found a passion for combating disparities and inequalities I see. My mission is to change the world one community at a time. I recently founded my own nonprofit to help out other college students, providing scholarships and highlighting the achievement and impact of minority students across the U.S. ” —Jerron Hawkins, 21, participant at #MBKRising, Washington D.C. (2/3)","489,599 likes",/BuEcJijA3CH/,0,barackobama
691,691,FEBRUARY 19,"Meet Jerron Hawkins. He’s a young man I got to know when he was a White House mentee in 2014, and he’s one of the hundreds of people coming to Oakland this week for MBK Rising!, a nationwide gathering of community members and partners that represent the My Brother’s Keeper movement. We’re bringing these groups together to celebrate five years of progress on behalf of boys and young men of color—and to set our sights on the road ahead.
Since we started My Brother’s Keeper five years ago, one of the things we’ve seen consistently is the power of mentoring as a tool to help young people address the challenges they face and see the opportunities in front of them. Mentoring just works.
Today, I’m turning my Instagram account over to Jerron to tell you a little about his experience with mentorship. His story shows us what’s possible when we invest in our young people and show them we believe in their promise. It’s the kind of story we should hear more often—the kind we’ll hear a lot of in Oakland this week. It’s the kind story that gives me hope. “At the beginning of high school, I felt like I wasn’t operating with purpose. I wasn’t helping anyone. I was selected to be a member of my principal’s student leadership team and I thought ‘Why me? I don’t see myself like this.’ But in senior year, I found AMATE—African American Males Aspiring to Excel—a mentoring program for young men of color. What was so powerful to me about the group was the vulnerability. As guys, we were used to not talking about our problems. We bottled it all up and called it pride. So to be in this group of young men, sharing their feelings and being vulnerable with each other, was life-changing for me.”—Jerron Hawkins, 21, participant at #MBKRising, Washington D.C. (1/3)","567,009 likes",/BuEb4nnglRh/,0,barackobama
693,693,FEBRUARY 14,"Happy Valentine’s Day to the extraordinarily smart, beautiful, funny, one and only @MichelleObama. It’s true; she does get down to Motown.","2,816,785 likes",/Bt31RXuAdc6/,0,barackobama
700,700,MAY 25,The gals,"1,165,220 likes",/Bx5Ldc5hB2q/,0,sophiet
701,701,MAY 21,The pack survived,"4,157,582 likes",/Bxt9JOth8QD/,0,sophiet
702,702,MAY 19,"Sansa, Thank you for teaching me resilience, bravery and what true strength really is. Thank you teaching me to be kind and patient and to lead with love. I grew up with you. I fell in love with you at 13 and now 10 years on.. at 23 I leave you behind, but I will never leave behind what you’ve taught me. To the show and the incredible people who make it, thank you for giving me the best life and drama lessons I could have ever asked for. Without you I wouldn’t be the person I am today. Thank you for giving me this chance all those years ago. And finally to the fans. Thank you for falling in love with these characters and supporting this show right through till the end. I’ll miss this more than anything.","4,048,363 likes",/BxqDYrBh3ft/,0,sophiet
703,703,MAY 16,Shame on you. OUR BODIES OUR CHOICE.,"1,115,435 likes",/BxiP37rBwAG/,0,sophiet
707,707,APRIL 29,To Alfie and to Theon.... “You’re a good man”,"2,763,345 likes",/Bw1KN_iBspo/,0,sophiet
709,709,APRIL 16,TOMORROW 🔥 🦅,"15,679,351",/BwU7IlBhGtT/,0,sophiet
710,710,APRIL 14,In honour of the final season of Thrones premiering tonight .... Here’s a picture of me asleep on set.,"2,072,524 likes",/BwPyCTThvwN/,0,sophiet
711,711,APRIL 5,We are.... @champspennstate is my favorite college bar in America 😎,"6,447,458",/Bv5jVZtBRi7/,0,sophiet
712,712,APRIL 4,Awkward....,"2,381,694 likes",/Bv1rY5lhMzO/,0,sophiet
717,717,MARCH 19,Send it for the starks 🐺 @22cory_anderson @barstoolsports @nyrangers,"13,362,399",/BvNf4IWBA84/,0,sophiet
720,720,9 HOURS AGO,When you don't want to share your food🤣 🎥 @leoandtrunks,"41,915",/By0LbZRgmMR/,0,babyanimalstagram
721,721,10 HOURS AGO,Is it that yummy?😂 🎥 @boochaces,"61,810",/By0E1mqABdV/,0,babyanimalstagram
722,722,1 DAY AGO,When you're so excited with something...🤣 🎥 @jurichan25,"88,831",/ByxmAwhgzzM/,0,babyanimalstagram
723,723,1 DAY AGO,Just a quick lick before I get back to digging😂 🎥 @blancobun,"57,772",/ByxfzIIgGdE/,0,babyanimalstagram
724,724,2 DAYS AGO,Happy Hamster😍 🎥 @hongsi._,"138,610",/ByvBWKJArJ-/,0,babyanimalstagram
725,725,2 DAYS AGO,How cute💓 🎥 @lovableraz,"78,142",/Byu6domgEv6/,0,babyanimalstagram
726,726,3 DAYS AGO,Sound on❤️ 🎥 @three_pines_farm,"123,430",/Bysc-0AAGyi/,0,babyanimalstagram
727,727,3 DAYS AGO,Wait for it!🐷 🎥 @iamthecatphotographer,"123,434",/BysVn22gaaG/,0,babyanimalstagram
728,728,4 DAYS AGO,Happy Bird💕 🎥 @2can.tv,"92,094",/Byp41ZFgi9K/,0,babyanimalstagram
729,729,4 DAYS AGO,🐶❤️ 🎥 @thegroodlecooper,"61,931",/BypxkIeAbGS/,0,babyanimalstagram
731,731,5 DAYS AGO,Bath Time💓 🎥 @redroosterranch,"61,770",/BynYhgmgQTT/,0,babyanimalstagram
732,732,5 DAYS AGO,How cute!❤️ 🎥 @pennyshortlegs,"90,783",/BynR_stAkaC/,0,babyanimalstagram
733,733,6 DAYS AGO,When you're trying to sing but someone keeps rudely interrupting😤 ( sound on 🔊 ) 🎥 @crumpetdumpling,"99,413",/Bykt4pnApc2/,0,babyanimalstagram
734,734,6 DAYS AGO,When we first met💕 🎥 @pagepardo,"75,865",/BykmC7FgF_Q/,0,babyanimalstagram
736,736,7 DAYS AGO,Fun Time💓 🎥 @poraidekombi,"70,508",/ByiMbp0gB5C/,0,babyanimalstagram
737,737,7 DAYS AGO,When someone steal your favourite toy😂 🎥 @sandiegozoo,"103,908",/ByiD8SAAkbC/,0,babyanimalstagram
738,738,JUNE 9,Bath Time 🛁 🎥 @tesla_1001,"99,622",/ByflCmRgYyw/,0,babyanimalstagram
739,739,JUNE 9,Sound on🔊 🎥 @zooaigroup,"149,425",/ByfdaxAADi2/,0,babyanimalstagram
740,740,JUNE 8,Head scratches 😍💕 🎥 @vixen_chinchilla,"107,367",/BydACcfgbzf/,0,babyanimalstagram
741,741,JUNE 8,Pouting because vacation is over🤣 🎥 @webster.the.golden,"57,790",/Byc4OIRg4x_/,0,babyanimalstagram
742,742,JUNE 7,STOP STOP STOP!!! 🎥 @zooaigroup,"84,171",/Byad5angxcU/,0,babyanimalstagram
743,743,JUNE 7,I got an itch and I can't scratch 🐽 🎥 @mr_willypinks,"71,718",/ByaRXskAMp2/,0,babyanimalstagram
767,767,6 HOURS AGO,"The Queen and members of The Royal Family have today attended a Garter Day service and ceremony at Windsor Castle.

The King of Spain and The King of the Netherlands also attended this year’s Garter Day, during which they were installed in St. George’s Chapel as Supernumerary, or ‘Stranger’, Knights of the Garter.
New appointments to ""The Garter"" were invested in the Garter Throne Room and include a Lady Companion, athlete Lady Mary Peters, and a Knight Companion, the Marquess of Salisbury, a former Chairman of the Thames Diamond Jubilee Foundation.
The Prince of Wales, The Duke of Cambridge, The Duke of York, Earl of Wessex and the Duke of Kent are all Knights of the Garter. The Princess Royal and Princess Alexandra are both Lady Companions. Their Royal Highnesses all attended #GarterDay
The Duchess of Cambridge, Duchess of Cornwall, The Countess of Wessex and The Duke and Duchess of Gloucester attended the service. 📷 PA Images & Royal Communications","97,422 likes",/By0fY4onKZZ/,0,theroyalfamily
768,768,10 HOURS AGO,"Each year, The Queen hosts a #GarterDay luncheon in the Waterloo Chamber at #WindsorCastle. Explore the room in this timelapse video from @royalcollectiontrust
Over the past year the huge Waterloo table has undergone a comprehensive French polish, giving it the sheen that you see today. Watch this video to see the preparation undertaken by Palace attendants & footmen the day before the luncheon.","392,274",/Byz943nn5J3/,0,theroyalfamily
769,769,13 HOURS AGO,"Today is Garter Day! The Queen and members of The Royal Family will attend a service and a ceremony at Windsor Castle where new appointments to “The Order of the Garter” will be made.

The King of Spain and The King of the Netherlands will also attend this year’s Garter Day, during which they were installed in St. George’s Chapel as Supernumerary, or ‘Stranger’, Knights of the Garter.
The Garter Day tradition dates back over 700 years when, in medieval times, King Edward III was inspired by tales of King Arthur and the chivalry of the Knights of the Round Table that he set up his own group of honourable knights, called the Order of the Garter.
The Knights are chosen from a variety of backgrounds, in recognition for public service.
Today, the Order includes the Queen, who is Sovereign of the Garter, several senior Members of the Royal Family including the Prince of Wales and Duke of Cambridge, and twenty-four knights chosen in recognition of their work.
St George’s Chapel at Windsor Castle has been the spiritual home of the Order since its foundation.
In the Quire of the Chapel are brass stall plates recording the Order’s membership through the centuries. 📷1 shows King George V and Queen Mary at Garter Day,
📷 2 shows The Queen, then Princess Elizabeth in 1948,
📷 3 shows Knight of the Garter Sir Winston Churchill (centre in robes) in 1954
📷 4 shows Sir Winston Churchill’s stall plate
New appointments to ""The Garter"" will be invested in the Garter Throne Room and include a Lady Companion, athlete Lady Mary Peters, and a Knight Companion, the Marquess of Salisbury, a former Chairman of the Thames Diamond Jubilee Foundation.

Pictures 1-3: PA Images
Picture 4: Royal Communications","102,155 likes",/ByzxoEKHGzx/,0,theroyalfamily
770,770,1 DAY AGO,"Wishing all our followers a very Happy Father’s Day!
Both of these images were taken at Balmoral Castle in Scotland.

The first one features The Duke with his eldest children, The Prince of Wales and The Princess Royal, and was taken in 1952.
The second image was taken in 1972 and features The Duke of York and The Earl of Wessex. 📷PA","193,237 likes",/Byw8t2cHLnS/,0,theroyalfamily
771,771,3 DAYS AGO,"Today The Duke of Sussex helped celebrate the 70th anniversary of the Commonwealth by attending a Garden Party at Marlborough House in his role as Commonwealth Youth Ambassador.
The Duke of Sussex has carried out engagements across the Commonwealth throughout his working life, becoming a Commonwealth Youth Ambassador in April 2018. The title helps recognise the 60 percent of the Commonwealth population who are under 30.

The Duke of Sussex met winners of the Innovation for Sustainable Development Awards.

These young people are taking action where they see a need for progress – by developing solutions to overcome challenges in areas including human rights, women’s empowerment & climate change.

One of the recipients was Leilua Lino from Samoa, a victim of sexual violence, who created a Peace Garden designed to support others who have experienced similar trauma.

The ‘Commonwealth of Nations’ brings together 53 countries to support, share and collaborate with each other on issues ranging from women’s rights to trade agreements.","82,177 likes",/Bys9-oFnqLG/,0,theroyalfamily
773,773,3 DAYS AGO,"The Earl of Wessex speaks to Oyster Farmer Kelsey Thompson at his farm on Walney Island yesterday.

The Earl of Wessex was carrying out several engagements in Cumbria -first visiting @baesystems to speak to apprentices in the Submarines Academy for Skills & Knowledge.

Later he stopped by the @cumbriawildlifetrust to open the new hub on Walney Island, which is currently running a new Seal Cam project.
The live camera feed provides an up close and personal view into the lives of the only Grey seal colony in Cumbria.","41,417 likes",/BysA07dnmfQ/,0,theroyalfamily
774,774,3 DAYS AGO,"Last night, in Lebanon The Countess of Wessex attended a birthday party in honour of The Queen’s birthday. The event took place at the National Library in Beirut.
The Queen sent a message which The Countess of Wessex read out: “I am delighted that my daughter-in-law is with you this evening,” Her Majesty The Queen. “The United Kingdom recognises Lebanon as a symbol of diversity, tolerance and resilience, and I hope that the strong bond of friendship between our two countries will continue for many years. “Prince Philip and I send our warmest good wishes to the people of Lebanon, and to all those attending this evening’s reception.” The Countess also talked about the importance of highlighting the issue of Women, Peace and Security, and sexual and gender-based violence on the #RoyalVisitLebanon
At the event The Countess viewed an art exhibition and was shown archeological finds.","43,657 likes",/Byr-EKnnRbV/,0,theroyalfamily
775,775,4 DAYS AGO,"Today on the #RoyalVisitLebanon The Countess of Wessex visited a Caritas shelter for victims of sexual and gender-based violence.
Caritas is an international Catholic charity which offers pastoral care including humanitarian support and protection for individuals in need.
Her Royal Highness visited a shelter which supports refugee women, young people and children and offers temporary housing, medical assistance, counselling and legal assistance.

HRH also met with the President of Lebanon, General Michel Aoun, this morning.
The Countess later met the Prime Minister of Lebanon, Mr Saad Hariri and afterwards the Speaker of the Lebanese Parliament, Mr Nabih Berri.

Her Royal Highness joined a meeting with people from The Lebanon Host Communities Support Programme.
The programme supports vulnerable Lebanese communities hosting Syrian refugees in job creation, local services and peace-building.","41,553 likes",/ByqZBkXHISt/,0,theroyalfamily
776,776,4 DAYS AGO,"""What’s remarkable about Action on Addiction is that it goes beyond helping those who are suffering on the courageous journey into recovery – it also lends direct support to the children and families affected by addiction – for as long as it takes."" The Duchess of Cambridge, Patron of Action on Addiction, made a speech at the first annual gala dinner in recognition of #AddictionAwarenessWeek last night.

Before the dinner, The Duchess of Cambridge met former Action on Addiction clients Jay Otty and Melanie Bennett, who worked to prepare food for the gala dinner.
Action on Addiction is the only UK addictions charity that works across all the areas of research, treatment, family support and professional education.
See more on @KensingtonRoyal. 📷PA","194,571 likes",/BypS-KPHI85/,0,theroyalfamily
778,778,5 DAYS AGO,"Today, The Countess of Wessex has begun a #RoyalVisit in Lebanon. #RoyalVisitLebanon 🇱🇧🇬🇧 This morning Her Royal Highness visited an informal tented settlement in the Bekaa Valley at the start of her visit to Lebanon and met a Syrian family receiving UK funded assistance via the UN’s World Food Programme (WFP). They are supported by UK and Lebanese efforts.
HRH then joined Reverend Nadim Nassar, Founder of the Awareness Foundation and the Foundation’s ‘Ambassadors for Peace’ to see how Syrian young people are building bridges of respect and understanding in their diverse communities. The Countess is Patron of the charity.
In the afternoon, The Countess thanked British Embassy staff based in Beirut for their service in the region and then joined a roundtable discussion in her commitment to champion the UK’s work on #WomenPeaceSecurity and the Preventing Sexual Violence Initiative.
HRH joined Syrian women and NGOs who shared their insights and discussed how to tackle the barriers to ensuring women’s voices are heard and promoting their vital role in decision-making.","60,363 likes",/BynkKqeH7_D/,0,theroyalfamily
780,780,5 DAYS AGO,"Today, The Duke of Cambridge presented more than 70 awards in recognition of outstanding achievements and services to the UK during an Investiture Ceremony at Buckingham Palace.
Captain Hannah Winterbourne was decorated with an MBE. Hannah served as an officer of the British Army with the Royal Electrical and Mechanical Engineers and was deployed to Afghanistan, Kenya and Canada. She became the highest ranking transgender soldier and an advocate for LGBT rights.

Dr Malik Ramadhan received an OBE for his services to Healthcare. Malik was the resuscitation room commander at the Royal London Hospital on the night of the London Bridge attacks.

Sir Michael Palin received his Knighthood for Services to travel, culture and geography. 📸 Press Assiciation","77,515 likes",/BynXfHInuiC/,0,theroyalfamily
781,781,5 DAYS AGO,"Today, The Queen held an audience with The Governor-General of the Commonwealth of the Bahamas, Her Excellency Dame Marguerite Pindling at Buckingham Palace.

Dame Marguerite Pindling is relinquishing her appointment as Governor-General. In the second picture she attended an audience with Her Majesty in 2014 upon taking up the role.

The Queen also held an audience with The Governor-General designate of Australia, General the Honourable David Hurley (📷 3). The Duke of Cambridge and Mrs Hurley were also present.
@kensingtonroyal","114,496 likes",/BynQQOcHDIa/,0,theroyalfamily
783,783,5 DAYS AGO,"The Duke and Duchess of Cambridge celebrated the resilience and spirit of rural and farming communities during a day of engagements in Cumbria yesterday.

Their Royal Highnesses met members of the local rural community involved in farming, mountain rescue and wildlife conservation in the beautiful Lake District.

The Duke and Duchess began their afternoon with a visit to the market town of Keswick where joined a celebration to recognise the contribution of individuals and local organisations in supporting communities and families across Cumbria.
They met volunteers including those from the local mountain rescue service, community first responders, young people trained as mental health first aiders and other organisations that have benefitted from grants from the Cumbria Community Foundation.
The Duke and Duchess visited a traditional fell sheep farm - Deepdale Hall Farm in Patterdale - where they met the Brown family who have been farming in the valley near Lake Ullswater since the 1950s. They joined the family and members of The Farmer Network for a kitchen table discussion before meeting some four-legged members of the team - their flock of Herdwick and Swaledale sheep.
Finally, Their Royal Highnesses joined the Cumbria Wildlife Trust on a nature walk, learning more about conservation measures being undertaken with the Lake District National Park and enjoying some of the most beautiful views in Cumbria. 📸 Press Association","102,343 likes",/BympOK2nG_a/,0,theroyalfamily
786,786,7 DAYS AGO,"This year, The Prince of Wales’s Highgrove Garden is celebrating 25 years of garden tours. #Highgrove25
To mark the anniversary, over the next few days @clarencehouse will be sharing facts and photos from Highgrove’s history. Follow them for more.
The Prince of Wales’s Charitable Fund benefits from the tours. It was founded in 1979 by HRH and aims to transform lives & build sustainable communities. It supports initiatives such as conservation, health, environment, heritage & youth training projects.
📸 by Chris Jackson / Getty","109,025 likes",/ByimG_tHyA6/,0,theroyalfamily
787,787,7 DAYS AGO,"Wishing His Royal Highness The Duke of Edinburgh a very Happy 98th Birthday! #HappyBirthdayHRH
The Duke of Edinburgh was born on this day in 1921.
In the first picture HRH is pictured at Lady Gabriella Windsor and Thomas Kingston’s wedding this year.
In the second picture His Royal Highness was photographed in 1953, 66 years ago.","314,541 likes",/ByhjHZPHD6l/,0,theroyalfamily
788,788,JUNE 8,"@hrhthedukeofyork as Colonel of the Grenadier Guards, who “trooped” today as part of The Queen’s Birthday Parade, Trooping the Colour, has sent the following message to those who took part. “To all on parade today I wish to send you my congratulations on an outstanding Queen's Birthday Parade. Last week I had the privilege of being your reviewing officer & that was magnificent; but this parade surpassed that. “Your march past in both slow and quick time were faultless. You had to overcome some testing conditions in the wind and you did it in superlative style, panache and discipline. I know Her Majesty was brimming with pride at her Grenadiers and I couldn't be more proud to be your Colonel. Thank you for all the work you have put in to making today's parade one we will always remember.” Colonel Andrew.
In picture 2 and 3 see how on 12 June 1947, The Queen, then Princess Elizabeth, who was then Colonel of the Grenadier Guards, departed Buckingham Palace to take part in her first Trooping the Colour for her father’s, King George VI, Birthday Parade. 📷 PA Images","141,618 likes",/Bydlu5FnFND/,0,theroyalfamily
789,789,JUNE 8,"Three cheers for Her Majesty!!! The Queen and Members of The Royal Family gathered together on the balcony of Buckingham Palace #TroopingtheColour #QBP2019
The @RoyalAirForce and @rafredarrows mark the end of The Queen's official birthday parade 2019 with a magnificent flypast.
Her Majesty travelled back to Buckingham Palace from Horse Guards, London at the Head of The Queen’s Guard, preceded by Massed Bands and the Sovereign’s Escort #TroopingTheColour.
📷 PA Images
📹 @bbcstudioslive","303,042 likes",/Byc2TbYHm1g/,0,theroyalfamily
790,790,JUNE 8,"Half a million steps marched and counting... The entire Household Division @britisharmy march past The Queen, and give a Royal Salute along with The King’s Troop and the Massed Bands of the Foot Guards and Mounted Bands of The Household Cavalry 🎥 @BBCStudiosLive
The Colour of the 1st Battalion Grenadier Guards is being trooped at #QBP2019. The colours (flags) of the battalion are carried (or 'trooped') down the ranks.

#TroopingTheColour originally ensured that soldiers recognised their battalion’s colour during battle.","159,247 likes",/Byc1QQQnl_2/,0,theroyalfamily
791,791,JUNE 8,"Today is Her Majesty The Queen’s Official Birthday!
The Queen’s actual birthday is 21 April but is officially celebrated in June with #TroopingtheColour, which has marked the official birthday of the British Sovereign for over 260 years.

The Queen travels down The Mall from Buckingham Palace to Horse Guards Parade.

It is the 69th time The Queen has attended Trooping the Colour- a great display of military precision, horsemanship and fanfare.

Royal Colonels: The Prince of Wales (Welsh Guards), The Duke of Cambridge (Irish Guards), The Duke of York (Grenadier Guards) and The Princess Royal (The Blues and Royals) accompanied Her Majesty on horseback, along with The Duke of Kent, Royal Colonel of (Scots Guards) #QBP2019.

The Duchess of Cornwall, The Duchess of Cambridge and The Duke and Duchess of Sussex along with Princess Beatrice, Princess Eugenie and Jack Brooksbank, The Earl and Countess of Wessex and their children, are also in attendance at Trooping the Colour.

Swipe ⬅️ to see photographs from the carriage procession. 📷PA images","290,315 likes",/BycmjC8nDnM/,0,theroyalfamily
793,793,JUNE 8,"Today marks the date that one of my biggest culinary heros passed, exactly 1 year ago: Anthony Bourdain. He was such an inspiration to me as well as millions of people worldwide. One of his inspirational quotes is as follows: “You take something with you. Hopefully, you leave something good behind.” When he left this world, we all lost a piece of our hearts, a hole that will never again be filled. But what he left behind was his legacy. And, this legacy will inspire today’s chef as well as tomorrow’s. #InOurHeartsForever",395 likes,/ByeM9k0Ayui/,0,juniorchefsadie
806,806,APRIL 14,"Haven’t been very active this week because I’ve been preparing for something very special... my Batmitzvah! Yesterday I got to experience the best day of my life so far spent with family and friends! Pictured above is the beautiful Batmizvah cake made by @bakedseattle ! With ice cream cakes, anything is POPSICLE! 😋 #puns #representpnw #masterchefjunior #season7 #farmtotable #goodfood #foodie #feministfoodie #teamsadie #sadieeatsseattle #feminist #cheffin #kidscancook #girlscancook #littlebutfierce #icecream #icecreamcake #cake #batmitzvah",339 likes,/BwPhzF9BqUT/,0,juniorchefsadie
